; Sample Rate 44100
; Channels 2
0.0	-0.9744	-0.042
2.26757369615e-05	-0.9744	-0.04
4.53514739229e-05	-0.9744	-0.038
6.80272108844e-05	-0.9744	-0.036
9.07029478458e-05	-0.9744	-0.034
0.000113378684807	-0.9744	-0.032
0.000136054421769	-0.9744	-0.03
0.00015873015873	-0.9744	-0.028
0.000181405895692	-0.9744	-0.026
0.000204081632653	-0.9744	-0.024
0.000226757369615	-0.9712	-0.052
0.000249433106576	-0.9712	-0.05
0.000272108843537	-0.9712	-0.048
0.000294784580499	-0.9712	-0.046
0.00031746031746	-0.9712	-0.044
0.000340136054422	-0.9712	-0.024
0.000362811791383	-0.9712	-0.022
0.000385487528345	-0.9712	-0.02
0.000408163265306	-0.9712	-0.018
0.000430839002268	-0.9712	-0.016
0.000453514739229	-0.9712	-0.014
0.00047619047619	-0.9712	-0.012
0.000498866213152	-0.9712	-0.01
0.000521541950113	-0.9712	-0.008
0.000544217687075	-0.9712	-0.006
0.000566893424036	-0.9712	-0.004
0.000589569160998	-0.9712	-0.002
0.000612244897959	-0.9712	0.0
0.000634920634921	-0.9712	0.002
0.000657596371882	-0.9712	0.004
0.000680272108844	-0.9712	0.006
0.000702947845805	-0.9712	0.008
0.000725623582766	-0.968	-0.058
0.000748299319728	-0.968	-0.056
0.000770975056689	-0.968	-0.054
0.000793650793651	-0.968	0.008
0.000816326530612	-0.968	0.01
0.000839002267574	-0.968	0.012
0.000861678004535	-0.968	0.014
0.000884353741497	-0.968	0.016
0.000907029478458	-0.968	0.018
0.00092970521542	-0.9648	-0.064
0.000952380952381	-0.9648	-0.062
0.000975056689342	-0.9648	-0.06
0.000997732426304	-0.9648	0.018
0.00102040816327	-0.9648	0.02
0.00104308390023	-0.9648	0.022
0.00106575963719	-0.9648	0.024
0.00108843537415	-0.9648	0.026
0.00111111111111	-0.9648	0.028
0.00113378684807	-0.9616	-0.07
0.00115646258503	-0.9616	-0.068
0.001179138322	-0.9616	-0.066
0.00120181405896	-0.9616	0.028
0.00122448979592	-0.9616	0.03
0.00124716553288	-0.9616	0.032
0.00126984126984	-0.9616	0.034
0.0012925170068	-0.9616	0.036
0.00131519274376	-0.9584	-0.072
0.00133786848073	-0.9584	0.036
0.00136054421769	-0.9584	0.038
0.00138321995465	-0.9584	0.04
0.00140589569161	-0.9584	0.042
0.00142857142857	-0.9552	-0.078
0.00145124716553	-0.9552	-0.076
0.00147392290249	-0.9552	-0.074
0.00149659863946	-0.9552	0.042
0.00151927437642	-0.9552	0.044
0.00154195011338	-0.9552	0.046
0.00156462585034	-0.9552	0.048
0.0015873015873	-0.9552	0.05
0.00160997732426	-0.952	-0.082
0.00163265306122	-0.952	-0.08
0.00165532879819	-0.952	0.05
0.00167800453515	-0.952	0.052
0.00170068027211	-0.952	0.054
0.00172335600907	-0.952	0.056
0.00174603174603	-0.952	0.058
0.00176870748299	-0.952	0.06
0.00179138321995	-0.952	0.062
0.00181405895692	-0.9488	-0.084
0.00183673469388	-0.9488	0.062
0.00185941043084	-0.9488	0.064
0.0018820861678	-0.9488	0.066
0.00190476190476	-0.9488	0.068
0.00192743764172	-0.9456	-0.088
0.00195011337868	-0.9456	-0.086
0.00197278911565	-0.9456	0.068
0.00199546485261	-0.9456	0.07
0.00201814058957	-0.9456	0.072
0.00204081632653	-0.9456	0.074
0.00206349206349	-0.9456	0.076
0.00208616780045	-0.9456	0.078
0.00210884353741	-0.9424	-0.092
0.00213151927438	-0.9424	-0.09
0.00215419501134	-0.9424	0.078
0.0021768707483	-0.9424	0.08
0.00219954648526	-0.9424	0.082
0.00222222222222	-0.9424	0.084
0.00224489795918	-0.9424	0.086
0.00226757369615	-0.9424	0.088
0.00229024943311	-0.9392	-0.094
0.00231292517007	-0.9392	0.088
0.00233560090703	-0.9392	0.09
0.00235827664399	-0.9392	0.092
0.00238095238095	-0.9392	0.094
0.00240362811791	-0.9392	0.096
0.00242630385488	-0.936	-0.098
0.00244897959184	-0.936	-0.096
0.0024716553288	-0.936	0.096
0.00249433106576	-0.936	0.098
0.00251700680272	-0.936	0.1
0.00253968253968	-0.936	0.102
0.00256235827664	-0.936	0.104
0.00258503401361	-0.936	0.106
0.00260770975057	-0.9328	-0.102
0.00263038548753	-0.9328	-0.1
0.00265306122449	-0.9328	0.106
0.00267573696145	-0.9328	0.108
0.00269841269841	-0.9328	0.11
0.00272108843537	-0.9328	0.112
0.00274376417234	-0.9328	0.114
0.0027664399093	-0.9328	0.116
0.00278911564626	-0.9296	-0.104
0.00281179138322	-0.9296	0.116
0.00283446712018	-0.9296	0.118
0.00285714285714	-0.9296	0.12
0.0028798185941	-0.9296	0.122
0.00290249433107	-0.9296	0.124
0.00292517006803	-0.9264	-0.106
0.00294784580499	-0.9264	0.124
0.00297052154195	-0.9264	0.126
0.00299319727891	-0.9264	0.128
0.00301587301587	-0.9264	0.13
0.00303854875283	-0.9264	0.132
0.0030612244898	-0.9264	0.134
0.00308390022676	-0.9232	-0.108
0.00310657596372	-0.9232	0.134
0.00312925170068	-0.9232	0.136
0.00315192743764	-0.9232	0.138
0.0031746031746	-0.9232	0.14
0.00319727891156	-0.9232	0.142
0.00321995464853	-0.9232	0.144
0.00324263038549	-0.92	-0.11
0.00326530612245	-0.92	0.144
0.00328798185941	-0.92	0.146
0.00331065759637	-0.92	0.148
0.00333333333333	-0.9168	-0.112
0.00335600907029	-0.9168	0.148
0.00337868480726	-0.9168	0.15
0.00340136054422	-0.9168	0.152
0.00342403628118	-0.9136	-0.114
0.00344671201814	-0.9136	0.152
0.0034693877551	-0.9136	0.154
0.00349206349206	-0.9136	0.156
0.00351473922902	-0.9136	0.158
0.00353741496599	-0.9104	-0.116
0.00356009070295	-0.9104	0.158
0.00358276643991	-0.9104	0.16
0.00360544217687	-0.9104	0.162
0.00362811791383	-0.9072	-0.118
0.00365079365079	-0.9072	0.162
0.00367346938776	-0.9072	0.164
0.00369614512472	-0.9072	0.166
0.00371882086168	-0.904	-0.12
0.00374149659864	-0.904	0.166
0.0037641723356	-0.904	0.168
0.00378684807256	-0.904	0.17
0.00380952380952	-0.9008	-0.12
0.00383219954649	-0.9008	0.17
0.00385487528345	-0.9008	0.172
0.00387755102041	-0.9008	0.174
0.00390022675737	-0.8976	-0.122
0.00392290249433	-0.8976	0.174
0.00394557823129	-0.8976	0.176
0.00396825396825	-0.8976	0.178
0.00399092970522	-0.8944	-0.126
0.00401360544218	-0.8944	-0.124
0.00403628117914	-0.8944	0.178
0.0040589569161	-0.8944	0.18
0.00408163265306	-0.8944	0.182
0.00410430839002	-0.8912	-0.126
0.00412698412698	-0.8912	0.182
0.00414965986395	-0.8912	0.184
0.00417233560091	-0.8912	0.186
0.00419501133787	-0.888	-0.128
0.00421768707483	-0.888	0.186
0.00424036281179	-0.888	0.188
0.00426303854875	-0.8848	-0.13
0.00428571428571	-0.8848	0.188
0.00430839002268	-0.8848	0.19
0.00433106575964	-0.8848	0.192
0.0043537414966	-0.8816	-0.13
0.00437641723356	-0.8816	0.192
0.00439909297052	-0.8816	0.194
0.00442176870748	-0.8784	-0.132
0.00444444444444	-0.8784	0.194
0.00446712018141	-0.8784	0.196
0.00448979591837	-0.8752	-0.132
0.00451247165533	-0.8752	0.196
0.00453514739229	-0.8752	0.198
0.00455782312925	-0.872	-0.134
0.00458049886621	-0.872	0.198
0.00460317460317	-0.872	0.2
0.00462585034014	-0.872	0.202
0.0046485260771	-0.8688	-0.136
